apkNum,totalPkts,totalPktSize,totalBytesIn,medPktsIn,medPktsOut,avgPktsIn,avgPktSize,maxOutPktSize,ratioNumPkts,minTimeOut,minTimeIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgSizepktFlowTCPOut,Result
1-com.SoftPixels.iphone5sios7keyboard,598,326833,68224,52.0,477.0,248.09,0.0,1452,0.76,0.0,50.21,0.03,0.25,192.72,1
0-com.wi.guiddoo.cambodia,207,35673,14153,60.0,52.0,132.27,0.01,1384,1.07,0.02,0.0,42.4,0.09,51.3,0
0-com.appplus.f912161C176,2129,1448642,78054,40.0,1500.0,79.16,0.0,1158,0.86,0.0,0.0,0.03,0.84,1110.22,0
1-com.soundsystems.android.ringtonemaker,1519,639143,312333,61.0,98.0,365.3,0.0,5652,1.22,0.01,0.0,18.27,0.25,191.18,1
1-com.symapp.cutefloralclock,25,2404,1440,52.0,108.0,102.86,0.01,404,1.08,0.0,0.0,0.5,0.17,5.83,1
0-com.yasmina.cha5ssiya,270,192304,39818,1574.0,1562.0,1413.26,0.02,5859,1.91,0.1,0.02,0.21,2.33,648.61,0
1-com.hsj.bcae1,1036,470560,158087,52.0,196.0,291.67,0.0,4306,1.08,0.0,0.0,4.56,0.49,442.91,1
1-com.AppsCafe.Qasaed7ob,206,85573,26573,64.0,313.0,239.4,0.0,1278,1.14,0.0,0.0,3.81,0.4,410.38,1
0-com.frontlinegamesstudios.call.of.zombies.world.war.last.battle,2985,2314423,137482,168.0,3020.0,280.17,0.02,4441,2.52,0.09,0.0,0.16,1.73,1722.22,0
1-com.hsj.bcae41,18605,2217570,1746865,60.0,52.0,182.71,0.01,1278,1.06,0.02,0.0,1.38,0.25,12.15,1
1-com.boa.farttone,6,1065,888,404.0,404.0,222.0,0.01,404,1.0,9.63,9.63,0.5,0.25,0.25,1
1-com.click.love.number_catcat,933,441521,141355,52.0,265.0,294.49,0.0,4306,1.04,0.0,0.0,0.67,0.36,310.02,1
1-com.nokiaX,910,467395,129259,52.0,435.0,282.84,0.0,4252,0.98,0.03,0.0,0.01,0.56,588.18,1
1-com.candy.crush.cheats,672,294020,113178,60.0,125.0,325.22,0.0,8452,1.05,0.03,0.0,8.69,0.32,238.27,1
0-com.lovesdev.salyu.offlinemusic,229,173781,21908,52.0,1470.0,233.06,0.0,2888,0.7,0.03,0.0,0.05,0.91,1138.28,0
1-com.GoldenBabbler.MemoryCleanMaster,517,332918,75103,52.0,1452.0,301.62,0.0,1452,0.8,0.0,23.93,0.03,0.31,319.26,1
0-com.rubiyemstudio.twomawumi.music.lyrics,432,219247,44186,114.0,1375.5,414.71,0.0,4161,1.98,0.0,0.01,1.03,1.22,990.67,0
0-com.donghoillc.fruitlinkdeluxe,1563,606555,293292,60.0,60.0,368.92,0.0,5937,1.04,0.0,0.0,81.87,0.38,253.01,0
1-com.galaxy.aquarium_slideshow,659,299927,108226,52.0,210.0,313.7,0.0,5652,1.07,0.03,0.0,1.03,0.38,325.07,1
0-banglaapps.goodhandwritting.com,285,203495,51699,52.0,1470.0,441.87,0.0,5881,0.7,0.06,0.0,0.05,0.65,578.52,0
0-com.app.flqiazteszdgnalwyjrjuexmcrkquhydkvvxpncbof,3043,1964639,136128,52.0,1420.0,100.02,0.0,1408,0.81,0.02,0.0,10.99,0.79,956.46,0
1-com.meekalzzz.BrushYourTeeth,809,416667,134472,52.0,489.0,315.66,0.0,4252,1.11,0.03,0.0,65.05,0.48,511.13,1
0-cn.museedu.weatherukraine,1412,1017866,70891,52.0,1470.0,119.14,0.0,1470,0.73,0.0,0.0,1.09,0.76,1028.88,0
0-com.bredir.boopsie.coronado,2,100,60,60.0,40.0,60.0,0.02,60,1.0,0.0,0.0,0.07,0.5,0.5,0
1-com.yachtscoollivewallpaper.ships,96,44853,20919,68.0,125.0,426.92,0.0,1452,1.04,0.0,0.0,0.03,0.47,254.93,1
0-com.tcgplayer.tcgplayer,89946,104270696,843023,80.0,2944.0,86.27,0.0,2123,0.6799999999999999,0.05,0.0,0.24,2.49,3665.74,0
1-com.TamerHasan.FullStoryOfProphetYusuf,1599,825899,176988,52.0,872.0,227.49,0.0,4252,0.95,0.0,0.0,6.98,0.67,717.73,1
0-com.godsgiftsph.raspberrylivewallpaper,1151,728138,86868,52.0,1470.0,167.38,0.0,4306,0.82,0.0,0.0,0.83,0.62,748.33,0
1-com.garbasip,874,377201,137594,60.0,149.0,300.42,0.0,4252,1.07,0.0,0.0,0.59,0.26,203.69,1
1-com.flexi.flashblinkalert,636,285128,103930,52.0,184.0,317.83,0.0,7052,1.05,0.01,0.0,18.48,0.44,386.96,1
0-net.lemau.funniestjump,23,5398,2845,116.0,100.0,362.33,0.02,1522,1.33,0.07,0.0,1.0,1.23,214.0,0
1-com.AppRocks.seas,4688,709498,462429,60.0,52.0,192.76,0.01,4209,1.04,0.03,0.0,0.8,0.34,44.19,1
0-com.subsplash.thechurchapp.s_WXRMST,684,458535,89773,461.5,1565.0,497.23,0.0,1460,2.38,0.03,0.0,0.08,1.12,1351.9,0
0-com.apusapps.browser,8644,4694261,859203,111.0,1375.0,461.55,0.0,8792,1.92,0.0,0.0,92.62,0.72,657.91,0
0-com.fraynework.dbb.ccsi,114,53802,11497,60.0,1100.5,198.22,0.0,1470,1.04,0.0,0.11,0.25,0.53,591.88,0
0-com.DDOG.PetRunCatsDogs,6507,5341766,358486,52.0,1500.0,130.03,0.0,4306,0.74,0.05,0.0,0.02,0.71,984.59,0
0-adyia.tatbit.haml.jadid,779,463290,119234,62.0,1278.0,324.01,0.0,1470,0.9,0.0,0.07,67.83,0.67,788.1,0
1-com.app.TWcalendarOnly2,5542,996690,583036,60.0,52.0,206.6,0.01,8452,1.04,0.0,0.0,4.65,0.38,79.81,1
0-com.freegamego.moneygameslot,117,92706,3938,52.0,1452.0,85.61,0.0,760,0.65,0.05,0.0,0.5,0.65,837.65,0
0-com.thunkable.android.rahulyadavco63141.Online_Credit_Card_Bill_Payment,479,194853,38530,120.0,1522.0,317.56,0.01,5704,3.87,0.24,0.18,0.08,0.61,472.74,0
0-com.bubblearcade.bubble,344,217639,46649,2863.5,1522.0,1713.97,0.0,7194,1.44,0.05,0.0,0.14,1.64,909.92,0
0-com.vinster.planner,746,455061,47977,52.0,1452.0,144.08,0.0,1470,0.81,0.0,0.0,1.35,0.56,642.8,0
1-com.asiacap,706,295689,76555,52.0,347.0,203.06,0.0,1452,1.11,0.03,0.0,10.57,0.36,357.33,1
1-com.antonio.wallpaper.dogswallpaper,2567,838602,335647,104.0,141.5,444.93000000000006,0.0,7104,2.24,0.21,0.33,46.54,0.8,453.17,1
0-fr.apprize.plusoumoins,2496,883227,195856,156.0,476.5,333.06,0.02,2974,6.51,0.05,0.04,0.06,0.79,608.3000000000002,0
1-com.pjindustries.tomspacingtonroguefree,11349,1355257,1076476,60.0,52.0,186.18,0.01,468,1.04,0.0,0.01,0.5,0.28,13.31,1
0-com.hotels.beijinghotels.hotelbooking,7621,5479667,376655,52.0,1396.0,124.23,0.0,6792,0.66,0.36,0.0,15.49,1.23,1582.63,0
0-com.HealthAndFitnessGuide.BodybuildingFood,303,206393,55314,52.0,1278.0,428.79,0.0,4306,0.74,0.0,0.0,0.07,0.47,462.7,0
1-com.hyrulia.clockwallpaper2,25,7418,2917,60.0,275.5,194.47,0.0,973,1.25,0.63,0.61,0.25,0.45,330.18,1
0-com.chakkitpp.greanflip,315,198164,26317,52.0,1470.0,189.33,0.0,2888,0.79,0.0,0.0,0.03,0.48,568.55,0
1-com.Miles7.InstaShapeforInstagram,1542,771609,194142,52.0,561.5,247.31,0.0,4252,1.02,0.03,0.0,12.85,0.59,631.72,1
0-com.barbarianappstudio.loveyoursistercard,390,225906,55114,104.0,1052.0,392.5,0.02,4389,1.79,0.05,0.0,12.46,1.21,666.08,0
0-com.devi.PetSubwaySurfRunNew2019,462,286471,68672,52.0,1117.0,331.75,0.0,5724,0.81,0.0,0.04,0.04,0.56,580.92,0
1-com.blogspot.androidresearch.stealthstrike,802,374608,160828,60.0,130.0,389.41,0.0,5652,1.04,0.0,0.0,0.01,0.55,419.02,1
0-cougar.freecougardating.olderwomen.dating,281,210612,59537,52.0,1470.0,513.25,0.0,6089,0.7,0.02,0.0,0.07,1.25,1256.4,0
0-com.MasonJarIdeas.prakasapp,261,194919,22030,52.0,1452.0,191.57,0.0,2888,0.79,0.05,0.0,0.07,0.8,1065.12,0
1-com.drawing.jl,861,404327,153496,61.0,209.0,342.62,0.0,4252,1.07,0.0,0.0,83.33,0.43,356.68,1
1-com.ishiptech.radio.voa,1847,800135,390243,61.0,83.0,390.63,0.0,5652,1.18,0.0,0.01,10.05,0.33,244.82,1
0-com.ricapp.guide.tips.and.trick.slither.io,316,217927,59374,1574.0,1574.0,1485.26,0.02,8918,2.35,0.16,0.05,0.24,2.97,711.69,0
0-com.cpe.birthdayphotocollageframes,376,219892,42027,52.0,1452.0,223.55,0.0,4252,1.0,0.0,0.0,0.05,0.56,610.31,0
1-com.networkapp.animalsfamily,1165,439054,162117,60.0,125.0,263.6,0.0,5652,1.11,0.0,0.0,4.41,0.41,288.44,1
1-com.hardcoreapps.ladridoshaker,874,367565,128705,60.0,149.0,280.4,0.0,4252,1.09,0.0,0.0,1.42,0.4,320.63,1
1-com.appsministry.litres.book599937,680,311339,118306,52.0,194.0,335.14,0.0,4252,1.06,1.34,0.0,1.3,0.4,328.14,1
1-com.ringtones.Drums,33,2318,493,194.5,52.0,123.25,0.01,313,0.14,0.05,0.0,38.82,0.03,0.03,1
0-twing.droid,284,73973,23546,60.0,91.0,156.97,0.0,1470,1.12,0.54,0.0,0.06,0.78,426.93,0
0-air.com.ru_pro.heroesland,46,8148,3224,62.0,91.5,107.47,0.01,695,1.88,0.0,0.0,0.06,0.35,234.76,0
0-com.santaclaritahomebykathleen.stack,18,2470,1252,89.0,134.5,125.2,0.01,516,1.25,0.0,0.05,0.17,1.2,153.6,0
1-patriot.apps.mp3,851,366419,142309,60.0,125.0,326.4,0.0,7052,1.02,0.0,0.0,0.64,0.39,309.25,1
1-free.music.abdah,973,438152,175656,60.0,125.0,342.41,0.0,4306,1.03,0.03,0.0,70.67,0.45,369.56,1
1-win.lianliankan.games.easter,61520,67315462,873340,67.0,1278.0,97.56,0.0,5652,0.17,0.0,0.0,1.39,0.38,286.31,1
1-com.symapp.autumnclock2,2,100,60,60.0,40.0,60.0,0.02,60,1.0,41.16,41.16,69.08,0.5,0.5,1
0-com.parking2018.adir8prk,4419,3867496,153367,52.0,1500.0,86.31,0.0,2852,0.67,0.0,0.77,0.04,2.23,3237.48,0
1-com.myo.TechMano.JourneyToJungle,965,404765,164910,60.0,100.0,330.48,0.0,5844,1.04,0.03,0.0,1.98,0.45,325.95,1
1-org.rebbit.livewallpaper.giraffe,854,369505,134573,60.0,150.0,305.15,0.0,4252,1.06,0.03,0.0,0.36,0.39,322.26,1
1-com.appsministry.litres.book135216,5013,3894481,324710,52.0,1500.0,159.96,0.0,7052,0.67,0.03,0.0,4.85,0.82,1114.13,1
1-khloe.kardashian.tweets,2128,865712,395136,60.0,64.0,346.0,0.0,5652,1.13,0.0,0.01,39.66,0.31,224.22,1
0-nik_wanish.a3dprintererrors,1380,881336,96225,156.0,1556.0,641.36,0.02,5756,2.92,0.49,0.19,5.43,1.1,995.72,0
1-com.cmw,826,362004,141321,60.0,149.0,330.19,0.0,7142,1.08,0.02,0.0,6.21,0.45,369.14,1
0-com.transsion.hilauncher,134,38065,10856,60.0,91.5,155.09,0.0,1091,1.09,0.0,0.0,0.07,0.37,304.97,0
0-jp.marge.android.toroccodecoin,1221,770213,86438,52.0,1470.0,154.08,0.0,2888,0.85,0.03,0.0,1.73,0.59,762.32,0
1-com.ulsterbandsmusiclite,16931,2044414,1616257,60.0,52.0,186.59,0.01,2852,1.05,0.02,0.0,0.03,0.27,13.33,1
1-org.vicesos.kidtraineres,768,344981,135086,60.0,149.0,335.2,0.0,4252,1.08,0.0,0.0,50.86,0.43,366.63,1
0-com.stoneappsstudoi.voicechangerfemaleeffects,348,214675,57203,116.0,1414.0,405.38,0.02,2964,2.26,0.07,0.0,0.14,1.21,867.22,0
1-com.esp.taskkiller,1128,612461,163733,52.0,749.0,292.9,0.0,4306,0.96,0.03,0.0,49.56,0.64,677.09,1
0-com.launcher.smart.sunset.theme,4527,3273058,157518,52.0,1480.0,75.01,0.0,1049,0.87,0.0,0.0,0.06,1.2,1687.27,0
1-s.r.brightness.filter.eye.care.android,19356,2291563,1819427,60.0,52.0,182.97,0.01,468,1.06,0.0,0.0,0.5,0.25,12.1,1
0-mandala.art.designs.coloring,9,914,254,75.0,99.0,63.5,0.01,98,0.8,0.0,0.01,27.63,1.33,185.67,0
1-com.antrix.keyboards.pinkdiamond,789,352757,127059,60.0,222.5,312.95,0.0,4252,1.05,0.03,0.0,1.34,0.5,399.52,1
