apkNum,totalPkts,totalPktSize,totalDnsPkts,totalHttpPkts,totalHttpsPkts,totalTcpPkts,totalUdpPkts,totalPktsIn,totalBytesIn,totalPktsOut,totalBytesOut,PktSizeRatio,medPktsIn,medPktsOut,avgPktsIn,avgPktsOut,avgPktSize,maxOutPktSize,maxInPktSize,ratioNumPkts,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,Result
0-com.radioamfmCanadaonlineradio.K106CHWYFMWeyburn1067FMRadioFMOnlineK106CHWYFMWeyburn1067FM.pcap,6716,5350004,34,23,0,6536,180,2877,286729,3839,5063275,17.66,52,1448,99.66,1318.9,0,6049,2948,0.75,0,0.01,0.35,0.04,32.03,17.97,0.64,0.01,894.48,0.01,0
0-com.radioamfmCanadaonlineradio.K106CHWYFMWeyburn1067FMRadioFMOnlineK106CHWYFMWeyburn1067FM.pcap,195,88651,0,0,0,6612,119,92,30019,102,57354,1.91,61,68.5,326.29,562.29,0,2888,1452,0.9,0.06,0.06,0.57,0.02,163.06,10.93,0.66,0.01,637.6,0.01,0
0-com.radioamfmCanadaonlineradio.TheCoast897CKOAFMGlaceBay897FMRadioFMOnlineGlaceBay897FM.pcap,7855,6595997,42,104,0,7197,658,3162,337085,4693,6258912,18.57,52,1500,106.6,1333.67,0,5903,2948,0.67,0.05,0,0.35,0.04,32.63,6.18,0.76,0,1096.79,0,0
0-com.radiogen.oldiesradio.pcap,332,193455,6,4,0,313,19,153,33265,179,160190,4.82,52,1452,217.42,894.92,0,1470,2852,0.85,0.06,0,0.45,0.05,127.1,0.05,0.59,0.05,632.3,0.05,0
0-com.radioson.Rtbf_purefm.pcap,1129,837220,16,0,0,1019,110,473,91644,656,745576,8.14,52,1470,193.75,1136.55,0,5802,2888,0.72,0,0.03,0.25,0.01,66.15,0.01,0.49,0.01,609.49,0.01,0
0-com.radiostechnologydesing.OracionesparacadaDiaOracionesPoderosasGratis.pcap,17832,16334238,72,82,0,16650,1182,6603,521058,11229,15813180,30.35,52,1500,78.91,1408.24,0,2888,2960,0.59,0,0,0.41,0.07,27.88,11.69,1,0,1470.12,0,0
0-com.radiostechnologydesing.OracionesparacadaDiaOracionesPoderosasGratis.pcap,42,10426,0,0,0,42,1182,16,7750,25,2624,0.34,75,52,484.38,104.96,0,2888,1015,0.64,0.34,0.04,0.33,0.07,192,11.69,0.71,0,89.67,0,0
0-com.rainbow.roses.wallapp.pcap,238,176695,2,0,0,223,15,92,33177,146,143518,4.33,52,1452,360.62,983,0,5796,2852,0.63,0.05,0,0.51,0.07,164.1,0.07,1.02,0.07,1076.63,0.07,0
0-com.rainbow.roses.wallapp.pcap,26,4576,2,0,0,247,2,12,2685,13,1826,0.68,70,52,223.75,140.46,0.01,1470,884,0.92,0,0,0.46,1,172.85,1,0.54,1,111.54,1,0
0-com.rainbow.roses.wallapp.pcap,31,15153,0,0,0,31,2,13,9421,17,2880,0.31,64,52,724.69,169.41,0,4252,1015,0.76,0.06,0,0.4,1,506.27,1,0.73,1,162.93,1,0
0-com.RamNavamiCelebrationVideos.pcap,799,444257,10,14,0,610,189,389,74687,410,369570,4.95,52,1278,192,901.39,0,4306,2888,0.95,0,0.02,0.34,0.06,64.64,25.13,0.45,0.01,527.2,0.01,0
0-com.regexsoft.freecasinogames.gorillaslots.pcap,35500,32116244,18,44,0,35453,47,14138,895886,21362,31220358,34.85,52,1470,63.37,1461.49,0,1470,2888,0.66,0.02,0,0.76,0.07,48.89,29.78,1.41,0.02,2073.26,0.02,0
0-com.remedies.babycoldenglish.pcap,207,156705,8,0,0,186,21,83,14116,124,142589,10.1,52,1452,170.07,1149.91,0,4252,2852,0.67,0,0,0.18,0.05,41.09,0.05,0.53,0.05,664.74,0.05,0
0-com.reseptongsengkambingtanpasantanbumbusederhanagurih.resepkulinernusantara.mesotheliomalawfirm.pcap,190,157055,2,0,0,167,23,74,14861,116,142194,9.57,52,1470,200.82,1225.81,0,2888,2888,0.64,0,0,0.33,0.04,92.96,0.04,0.83,0.04,1094.92,0.04,0
0-com.reseptongsengkambingtanpasantanbumbusederhanagurih.resepkulinernusantara.mesotheliomalawfirm.pcap,28,15285,0,0,0,28,23,13,11083,14,2732,0.25,1470,52,852.54,195.14,0,1470,1470,0.93,0.04,0,1.43,0.04,1485,0.04,1.71,0.04,363.29,0.04,0
0-com.reseptongsengkambingtanpasantanbumbusederhanagurih.resepkulinernusantara.mesotheliomalawfirm.pcap,74,38815,4,0,0,70,27,35,18687,38,15822,0.85,73,56,533.91,416.37,0,2888,2888,0.92,0.04,0,0.74,0.25,478.74,0.25,0.89,0.25,402.48,0.25,0
0-com.reverbs.beeescape.pcap,246,177461,2,0,0,232,14,97,31368,149,146093,4.66,52,1470,323.38,980.49,0,4306,1470,0.65,0.05,0,0.55,0.07,146.89,0.07,1.11,0.07,1219.34,0.07,0
0-com.ricapp.guide.tips.and.trick.slither.io.pcap,293,203043,0,0,0,281,12,135,53000,158,150043,2.83,52,1470,392.59,949.64,0,5952,2888,0.85,0.05,0,0.53,0.08,168.88,0.08,0.68,0.08,612.62,0.08,0
0-com.ricapp.guide.tips.and.trick.slither.io.pcap,4,262,0,0,0,4,12,3,182,3,182,1,52,52,60.67,60.67,0.02,78,78,1,0.05,0.05,1,0.08,39.5,0.08,1,0.08,39.5,0.08,0
0-com.ricapp.guide.tips.and.trick.slither.io.pcap,19,14622,0,0,0,19,12,6,6192,12,2547,0.41,1470,52,1032,212.25,0,2888,1015,0.5,0.06,0,0.57,0.08,457.29,0.08,1.29,0.08,59.57,0.08,0
0-com.riffaas.hillclimb.pcap,134,45047,2,0,0,132,2,70,14420,64,30627,2.12,52,90,206,478.55,0,2888,2948,1.09,0.02,0,0.27,0.5,56.52,0.5,0.35,0.5,224.11,0.5,0
0-com.RisingPixel.VIRAG.pcap,8335,6146242,28,2,0,7940,395,3595,320781,4740,5825461,18.16,52,1460,89.23,1229,0,1278,4148,0.76,0.02,0,0.45,0.08,47.16,5.73,0.75,0,1002.82,0,0
0-com.RisingPixel.VIRAG.pcap,366,217127,0,0,0,298,463,154,19052,211,198015,10.39,52,1278,123.71,938.46,0,1025,2868,0.73,0.01,0.01,0.51,0.03,78.9,0.97,0.72,0.01,766.37,0.01,0
0-com.risingsuperapps.tsrtcbussearch.pcap,190,155751,0,0,0,178,12,72,13962,118,141789,10.16,52,1452,193.92,1201.6,0,2888,2852,0.61,0.43,0,0.18,0.08,69.03,0.08,0.6,0.08,718.78,0.08,0
0-com.RlMobileTech.Help_HIV_Cure.pcap,15452,13905259,66,0,0,6786,8666,4418,881234,11034,13024025,14.78,61,1278,199.46,1180.35,0,7340,2948,0.4,0,0,0.47,0.03,121.36,7.5,0.79,0,974.35,0,0
0-com.ropedash.pcap,83,22702,12,1,0,71,12,47,7074,36,15628,2.21,60,60,150.51,434.11,0,798,1470,1.31,0,0,0.46,0.08,86.51,0.08,0.41,0.08,370,0.08,0
0-com.ropedash.pcap,4,282,2,0,0,73,2,3,193,1,89,0.46,52,89,64.33,89,0.01,89,89,3,0,0,2,1,53,1,1,1,1,1,0
0-com.rrgyezezdd.pcap,227,171710,2,0,0,213,14,93,26762,134,144948,5.42,52,1470,287.76,1081.7,0,2888,2888,0.69,0,0,0.39,0.07,188.88,0.07,0.67,0.07,815.13,0.07,0
0-com.rrgyezezdd.pcap,7,383,0,0,0,7,14,3,187,3,120,0.64,52,40,62.33,40,0.02,83,40,1,0.05,0,0.5,0.07,13.25,0.07,0.5,0.07,10.25,0.07,0
0-com.rubiyemstudio.twomawumi.music.lyrics.pcap,407,210144,12,11,0,375,32,201,41699,206,168445,4.04,52,999.5,207.46,817.69,0,2888,2888,0.98,0,0.01,0.31,0.03,81.38,0.03,0.33,0.03,328.45,0.03,0
0-com.rubiyemstudio.twomawumi.music.lyrics.pcap,25,9103,2,0,0,398,2,12,2487,12,6551,2.63,62,376,207.25,545.92,0,1273,1470,1,0,0,0.89,1,109.67,1,0.89,1,662.22,1,0
0-com.rymm.classnet.pcap,79638,70991697,12,0,0,79425,213,32664,2167635,46974,68824062,31.75,64,1470,66.36,1465.15,0,4252,2852,0.7,0.05,0,0.59,0.23,39.31,250.63,1.08,0.01,1579.4,0.01,0
0-com.rymm.classnet.pcap,5,273,1,0,0,4,214,3,169,1,52,0.31,52,52,56.33,52,0.02,65,52,3,0.08,0.04,0.33,1,0.33,1,0.33,1,0.33,1,0
0-com.salvador.radioelsalvadorenlinea.pcap,7133,4799690,66,33,0,4759,2374,2876,546612,4257,4253078,7.78,61,1278,190.06,999.08,0,4252,1500,0.68,0,0.02,0.44,0.02,69.73,13.87,0.73,0,880.62,0,0
0-com.sanaedutech.wbpsc.pcap,20819,18190667,26,0,0,19731,1088,8360,755456,12459,17435211,23.08,64,1470,90.37,1399.41,0,4306,2888,0.67,0,0,0.8,0.03,63.48,7.9,1.44,0,2098.99,0,0
0-com.sandyverka.civilengg.pcap,68,22525,6,0,0,62,6,35,7529,33,14996,1.99,52,70,215.11,454.42,0,1432,2812,1.06,0,0,0.47,0.17,143.84,0.17,0.53,0.17,376.72,0.17,0
0-com.sanovation.paincompanion.pcap,85,27615,9,0,0,76,9,46,6635,39,20980,3.16,52,221,144.24,537.95,0,1164,1470,1.18,0.03,0,0.61,0.11,109.61,0.11,0.45,0.11,366.95,0.11,0
0-com.sanovation.paincompanion.pcap,96,25626,9,0,0,87,18,49,7679,46,17864,2.33,60,83,156.71,388.35,0,900,1470,1.07,0.03,0,0.51,0.11,89.56,0.11,0.44,0.11,224.42,0.11,0
0-com.santaclaritahomebykathleen.stack.pcap,18,2470,6,0,0,12,6,10,1252,8,1218,0.97,89,134.5,125.2,152.25,0.01,516,347,1.25,0,0.05,0.6,0.17,123,0.17,1.2,0.17,153.6,0.17,0
0-com.sareephotoeditor.highquality.pcap,18,936,0,0,0,18,0,9,468,9,468,1,52,52,52,52,0.02,52,52,1,0,0.04,0.06,0.17,0.06,0.17,0.06,0.17,0.06,0.17,0
0-com.sareephotoeditor.highquality.pcap,368,217304,12,3,0,333,53,163,39300,204,177945,4.53,52,1278,241.1,872.28,0,2888,2888,0.8,0,0.01,0.32,0.1,94.69,71.29,0.61,0.02,636.25,0.02,0
0-com.sareephotoeditor.highquality.pcap,22,11818,0,0,0,22,53,9,9282,12,2149,0.23,1470,52,1031.33,179.08,0,1470,879,0.75,0.06,0,0.86,0.1,1050.14,71.29,1.43,0.02,281,0.02,0
0-com.sareephotoeditor.highquality.pcap,16,2787,2,0,0,36,2,7,1267,8,1452,1.15,60,165,181,181.5,0.01,569,629,0.88,0.02,0.03,0.57,1,150.29,1,0.71,1,165.29,1,0
0-com.sareephotoeditor.highquality.pcap,62,15256,2,0,0,96,2,29,3632,32,11559,3.18,64,52,125.24,361.22,0,1408,2852,0.91,0.02,0.03,0.45,1,74.94,1,0.55,1,293.68,1,0
0-com.seaworld.mobile.pcap,62,10465,12,0,0,50,12,34,3194,28,7271,2.28,60,85,93.94,259.68,0.01,499,1500,1.21,0.05,0,0.7,0.08,88,0.08,0.57,0.08,250.35,0.08,0
0-com.seaworld.mobile.pcap,131,52428,0,0,0,105,76,67,27347,63,23803,0.87,63,60,408.16,377.83,0,1470,1470,1.06,0.06,0.06,0.39,0.01,269.3,0.01,0.33,0.01,151.88,0.01,0
0-com.seaworld.mobile.pcap,1130,723078,14,2,0,371,835,506,190572,623,532321,2.79,61,1278,376.62,854.45,0,2852,2888,0.81,0.11,0.32,0.76,0.13,116.12,100.73,0.75,0,932.36,0,0
0-com.seaworld.mobile.pcap,2,808,2,0,0,371,2,1,404,1,404,1,404,404,404,404,0,404,404,1,0,0,0.76,0.13,116.12,100.73,0.75,0,932.36,0,0
0-com.seaworld.mobile.pcap,85,11472,2,0,0,83,4,51,3563,33,7724,2.17,52,52,69.86,234.06,0.01,705,1470,1.55,0.08,0.3,0.18,0.5,12.79,0.5,0.2,0.5,98.33,0.5,0
0-com.seaworld.mobile.pcap,557,349518,9,1,0,631,9,288,22892,268,326553,14.26,52,1500,79.49,1218.48,0,1452,2948,1.07,0.52,0.56,0.9,0.12,68.76,0.12,0.92,0.12,1272.26,0.12,0
0-com.seaworld.mobile.pcap,6,361,0,0,0,6,9,4,261,1,40,0.15,74.5,40,65.25,40,0.02,89,40,4,0,0.18,0.5,0.12,13.25,0.12,0.25,0.12,0.25,0.12,0
0-com.securifi.almondplus.pcap,28,6915,2,0,0,24,4,14,4007,14,2908,0.73,74,70.5,286.21,207.71,0,1470,1470,1,0,0.15,0.46,0.25,178.08,0.25,0.54,0.25,168.62,0.25,0
0-com.SEFDStuff.SitNinja.Free.pcap,1115,650336,22,0,0,836,279,509,98828,606,551508,5.58,52,1278,194.16,910.08,0,2852,2852,0.84,0.05,0,0.41,0.04,91.75,3.11,0.62,0,711.35,0,0
0-com.seoewebdesign.convertitorevaluta.pcap,1010,659274,16,1,0,818,192,456,72734,554,586540,8.06,52,1470,159.5,1058.74,0,2888,4396,0.82,0,0,0.56,0.07,83.69,16.06,0.79,0.01,996.23,0.01,0
0-com.seoewebdesign.convertitorevaluta.pcap,109,57952,2,0,0,94,207,53,10168,55,44896,4.42,52,1470,191.85,816.29,0,1496,1500,0.96,0.06,0,1.89,0.07,271.58,0.07,2.11,0.07,2286.79,0.07,0
0-com.shafaylabs.rainbow.cone.maker.pcap,20617,17685921,60,44,0,20544,73,8639,747959,11978,16937962,22.65,52,1500,86.58,1414.09,0,5882,2888,0.72,0,0,0.54,0.01,46.17,0.01,0.93,0.01,1347.76,0.01,0
0-com.shah_ilyas.battery.pcap,480,302874,6,0,0,461,19,207,127250,273,175624,1.38,60,119,614.73,643.31,0,5979,2852,0.76,0.05,0,0.61,0.11,540.89,10.78,1.04,0.06,649.06,0.06,0
0-com.shanplusgame.pokdeng.pcap,148,48745,6,1,0,142,6,77,41722,137,47013,1.13,52,40,541.84,343.16,0,4120,4120,0.56,0,0,0.44,0.17,550,0.17,0.97,0.17,607.32,0.17,0
0-com.shanplusgame.pokdeng.pcap,2,229,1,0,0,143,1,1,60,1,60,1,60,60,60,60,0.01,60,60,1,0.85,0.85,1,0.17,1,0.17,1,0.17,1,0.17,0
0-com.shanplusgame.pokdeng.pcap,284,68652,0,0,0,284,1,281,66989,281,68496,1.02,40,40,238.4,243.76,0,5480,5480,1,0,0,0.86,0.17,332.96,0.17,0.86,0.17,333.66,0.17,0
0-com.sharefaith.sfchurchapp_207fdf5618fb828d.pcap,3283,3234128,10,8,0,3273,10,1125,68600,2158,3165528,46.14,52,1500,60.98,1466.88,0,726,2948,0.52,0.05,0,0.27,0.1,17.88,0.1,0.99,0.1,1466.1,0.1,0
0-com.sharefaith.sfchurchapp_8dfe0b4ac90bfc65.pcap,24,1904,0,0,0,24,0,9,653,15,1251,1.92,83,52,72.56,83.4,0.01,98,309,0.6,0,0.02,0.42,0.1,21.25,0.1,0.75,0.1,70.33,0.1,0
0-com.sharefaith.sfchurchapp_8dfe0b4ac90bfc65.pcap,50,5519,0,0,0,50,0,31,3408,18,2028,0.6,52,40,109.94,112.67,0.01,1045,923,1.72,0.03,0,0.45,0.1,40.16,0.1,0.19,0.1,46.87,0.1,0
0-com.sharefaith.sfchurchapp_8dfe0b4ac90bfc65.pcap,11,664,0,0,0,11,0,5,291,5,297,1.02,52,40,58.2,59.4,0.02,83,125,1,0.03,0,0.25,0.1,6.62,0.1,0.25,0.1,5.12,0.1,0
0-com.sheridan.rsna.radiology.pcap,1919,750684,28,12,0,1389,530,878,116257,1041,634427,5.46,40,335,132.41,609.44,0,1310,2948,0.84,0.05,0,0.57,0.07,70.32,20.27,0.59,0,332.23,0,0
0-com.sheridan.rsna.radiology.pcap,303,76953,4,3,0,299,534,154,15423,148,61478,3.99,40,85,100.15,415.39,0,641,2904,1.04,0.08,0.13,0.6,0.25,78.5,0.25,0.64,0.25,354.81,0.25,0
0-com.shinezone.icecream.pcap,229,70233,18,1,0,210,18,130,28020,99,42213,1.51,60,119,215.54,426.39,0,1480,1480,1.31,0,0,0.31,0.06,92.84,0.06,0.31,0.06,220.85,0.06,0
0-com.shiva.hanumanchalisa.pcap,243,169125,4,0,0,227,16,97,17973,146,151152,8.41,52,1470,185.29,1035.29,0,2888,1470,0.66,0,0.62,0.33,0.06,82.42,0.06,0.75,0.06,841.4,0.06,0
0-com.shiva.hanumanchalisa.pcap,23,8495,2,0,0,248,2,10,1853,12,6577,3.55,56,375,185.3,548.08,0,1099,1470,0.83,0.02,0.02,0.67,1,59.89,1,0.89,1,665.11,1,0
0-com.shmup.galaxywarrior.pcap,225,77881,12,0,0,213,12,115,33625,110,44256,1.32,52,117.5,292.39,402.33,0,1470,1470,1.05,0.02,0,0.36,0.08,123.65,0.08,0.43,0.08,323.33,0.08,0
0-com.shopperboard.ShopperBoard.pcap,168,57052,6,0,0,162,6,88,13006,80,44046,3.39,52,103,147.8,550.58,0,702,2812,1.1,0,0.19,0.31,0.17,70.36,0.17,0.27,0.17,229.82,0.17,0
0-com.shoutcast.stm.elpalenquedeareco.pcap,34,3422,2,1,0,32,2,19,2204,15,1218,0.55,52,40,116,81.2,0.01,593,548,1.27,0,0.09,0.32,0.5,62.32,0.5,0.23,0.5,30.41,0.5,0
0-com.shoutcast.stm.fmmunicipallaprimera.pcap,71,7972,18,4,0,53,18,41,3032,30,4940,1.63,60,44,73.95,164.67,0.01,248,905,1.37,0,0,0.28,0.06,33.47,0.06,0.25,0.06,105.03,0.06,0
0-com.silvermediaapp.hijabwomen.photosuit.pcap,593,458424,2,1,0,591,2,246,31110,347,427314,13.74,52,1500,126.46,1231.45,0,1380,2169,0.71,0,0.21,0.46,0.5,40.5,0.5,1,0.5,1350.49,0.5,0
0-com.sinyee.babybus.christmas.pcap,634,336684,22,7,0,524,110,292,132487,342,204197,1.54,61.5,101,453.72,597.07,0,4306,2948,0.85,0.33,0,0.42,0.04,316.67,11.6,0.68,0.01,482.96,0.01,0
0-com.sinyee.babybus.food.pcap,313,168532,24,7,0,275,38,138,15089,175,153443,10.17,52,1470,109.34,876.82,0,1480,1500,0.79,0,0,0.38,0.03,62.01,0.03,0.64,0.03,723.03,0.03,0
0-com.skl.monsterjuice.pcap,436,227087,8,0,0,381,55,208,41536,228,185551,4.47,52,1001,199.69,813.82,0,2888,2812,0.91,0.04,0,0.31,0.04,80.2,2.85,0.47,0.02,490.92,0.02,0
0-com.skyerglobal.skyer.click.pcap,28882,4238331,4,2874,0,28878,4,14494,1874069,14388,2364262,1.26,52,52,129.3,164.32,0.01,1470,637,1.01,0.05,0,0.14,0.25,34.02,0.25,0.24,0.25,70.32,0.25,0
0-com.skyerglobal.skyer.click.pcap,5118,747579,2,505,0,5116,6,2577,330453,2540,417074,1.26,52,52,128.23,164.2,0.01,433,606,1.01,0,0,0.17,0.5,38.98,0.5,0.25,0.5,74.64,0.5,0
0-com.sl.lyricmusickurtcarr.pcap,1104,454692,25,39,0,837,267,550,215900,554,238792,1.11,61,60,392.55,431.03,0,2888,2888,0.99,0.34,0,0.23,0.05,132.71,25.8,0.34,0,195.43,0,0
0-com.slidemailapp.colordatingnew.pcap,104,35821,10,0,0,94,10,54,9702,50,26119,2.69,52,260.5,179.67,522.38,0,1452,1470,1.08,0,0,0.48,0.1,84.12,0.1,0.44,0.1,376.94,0.1,0
0-com.sloy.sevibus.pcap,516,208844,22,2,0,214,302,272,127503,244,81341,0.64,96,79,468.76,333.36,0,1470,1470,1.11,0.01,0,0.47,0.17,99.93,171.39,0.51,0,376.6,0,0
0-com.sm.GoalRush.pcap,274,188537,4,0,0,258,16,112,30798,162,157739,5.12,52,1470,274.98,973.7,0,2888,1470,0.69,0,0.03,0.25,0.06,124.78,0.06,0.6,0.06,636.3,0.06,0
0-com.sm.GoalRush.pcap,7,416,0,0,0,7,16,4,236,4,236,1,66,66,59,59,0.02,80,80,1,0,0,0.17,0.06,0.17,0.06,0.17,0.06,0.17,0.06,0
0-com.SMSBonjour.fiverr.pcap,1714,1191412,22,0,0,949,765,669,95430,1045,1095982,11.48,61,1278,142.65,1048.79,0,2888,2888,0.64,0.02,0,0.32,0.02,56.02,4.76,0.56,0,666.72,0,0
0-com.SMSBonjour.fiverr.pcap,75,9505,2,0,0,65,775,34,4724,40,4698,0.99,61.5,53,138.94,117.45,0.01,1452,906,0.85,0.03,0,0.47,0.1,108.41,0.1,0.59,0.1,74.75,0.1,0
0-com.social.messenger.freechat.max.messenger.pcap,15979,11375978,56,0,0,15079,900,6918,5822112,9061,5553866,0.95,208,52,841.59,612.94,0,5925,2960,0.76,0,0,0.4,0.05,407.91,7.73,0.48,0,283.26,0,0
0-com.solidpass.saaspass.pcap,12,645,0,0,0,12,0,6,405,6,240,0.59,83,40,67.5,40,0.02,83,40,1,0.05,0,0.67,0.05,26.17,7.73,0.67,0,20.17,0,0
0-com.solidpass.saaspass.pcap,162,52439,4,0,0,133,29,93,26889,68,25498,0.95,60,103,289.13,374.97,0,1500,2948,1.37,0.12,0.13,0.5,0.07,165.53,2.21,0.26,0.04,247.83,0.04,0
0-com.sonos.acr.pcap,400,70286,2,0,0,0,400,399,70216,399,70216,1,217,217,175.98,175.98,0.01,218,218,1,0.04,0,0.5,0.07,165.53,2.21,0.26,0.04,247.83,0.04,0
0-com.sonos.acr.pcap,36,7288,0,0,0,0,36,35,7070,35,7070,1,190,190,202,202,0,218,218,1,0,0,0.5,0.07,165.53,2.21,0.26,0.04,247.83,0.04,0
0-com.soyluna.dangerous.trip.pcap,225,171135,2,0,0,209,16,87,26898,138,144237,5.36,52,1452,309.17,1045.2,0,4252,2852,0.63,0,0,0.3,0.06,59.92,0.06,0.71,0.06,803.67,0.06,0
0-com.sparklingsociety.cityisland.pcap,8552,6397508,66,23,0,8303,249,3895,355179,4657,6042329,17.01,52,1470,91.19,1297.47,0,5799,3734,0.84,0.05,0,0.4,0.02,32.84,1.3,0.59,0,827.87,0,0
0-com.sparklingsociety.cityisland2.pcap,9736,8860462,44,7,0,9664,72,3581,278282,6155,8582180,30.84,52,1500,77.71,1394.34,0,1278,2948,0.58,0,0,0.37,0.07,26.73,49.04,1.02,0.01,1477.39,0.01,0
0-com.spireon.protect.pcap,432,282367,16,4,0,223,209,180,24144,252,258223,10.7,61,1278,134.13,1024.69,0,1354,2888,0.71,0,0,0.43,0.08,65.07,5.18,0.62,0.01,696.35,0.01,0
0-com.spotmyschoolbus.transportmanager.pcap,2,426,0,0,0,2,0,1,52,1,374,7.19,52,374,52,374,0,52,374,1,0,0.02,0.5,0.08,0.5,5.18,0.5,0.01,0.5,0.01,0
0-com.spotmyschoolbus.transportmanager.pcap,10,692,0,0,0,10,0,9,612,9,612,1,64,64,68,68,0.01,80,80,1,0.26,0.26,0.67,0.08,39.5,5.18,0.67,0.01,39.5,0.01,0
0-com.spotmyschoolbus.transportmanager.pcap,7,380,1,0,0,6,1,3,165,3,132,0.8,52,40,55,44,0.02,61,52,1,0.24,0,0.25,1,0.25,1,0.5,1,10.25,1,0
0-com.StatesApps.RemediesGas.pcap,874,523753,22,0,0,663,211,404,79635,470,444118,5.58,52,1470,197.12,944.93,0,2888,2888,0.86,0.06,0,0.43,0.09,63.92,58.94,0.61,0.01,755.61,0.01,0
0-com.stevenjou.popstar.pcap,236,166349,4,0,0,217,19,95,18435,141,147914,8.02,52,1470,194.05,1049.04,0,2888,2888,0.67,0.02,0,0.32,0.05,83.61,0.05,0.75,0.05,839.67,0.05,0
0-com.stiflingdagger.modernbathroomtiledesign.pcap,236,176875,4,0,0,214,22,97,23038,139,153837,6.68,52,1470,237.51,1106.74,0,2888,2888,0.7,0,0,0.26,0.05,109.97,0.05,0.6,0.05,739.59,0.05,0
0-com.stoneappsstudoi.voicechangerfemaleeffects.pcap,340,214228,2,0,0,326,14,164,56971,176,157257,2.76,52,1374,347.38,893.51,0,2888,2888,0.93,0.02,0,0.82,0.07,270.72,0.07,0.81,0.07,859.02,0.07,0
0-com.stoneappsstudoi.voicechangerfemaleeffects.pcap,8,447,0,0,0,8,14,4,232,3,132,0.57,64,40,58,44,0.02,76,52,1.33,0.05,0,0.4,0.07,10.6,0.07,0.4,0.07,8.2,0.07,0
0-com.stoy.nabulsitafseerdroid2017.pcap,440,270910,4,0,0,414,26,218,90996,222,179914,1.98,52,990.5,417.41,810.42,0,4306,2888,0.98,0,0,0.99,0.04,349.33,0.04,1.04,0.04,963.22,0.04,0
0-com.StripeCloud.LongTailedSibiaAudioSound.pcap,226,170316,2,0,0,212,14,86,24633,140,145683,5.91,52,1452,286.43,1040.59,0,4306,1452,0.61,0,0.03,0.62,0.07,184.08,0.07,1.27,0.07,1446.47,0.07,0
0-com.subsplash.thechurchapp.spiritoffaithchristiancenter.pcap,17,3250,10,1,0,7,10,13,1669,12,2293,1.37,89,89,128.38,191.08,0.01,730,1358,1.08,0,0,0.4,0.22,146.2,10,0.4,0.22,271.8,10,0
0-com.subsplash.thechurchapp.spiritoffaithchristiancenter.pcap,5,267,0,0,0,5,10,1,52,3,132,2.54,52,40,52,44,0.02,52,52,0.33,0.05,0,0.33,0.22,0.33,10,0.67,0.22,13.67,10,0
0-com.subsplash.thechurchapp.spiritoffaithchristiancenter.pcap,28,8431,12,3,0,16,22,20,3094,7,4607,1.49,89,374,154.7,658.14,0,730,1360,2.86,0.08,0,0.18,0.08,66.45,0.08,0.36,0.08,370.73,0.08,0
0-com.subsplash.thechurchapp.s_3FJV9H.pcap,362,202821,38,4,0,324,38,198,45989,192,159324,3.46,65.5,997,232.27,829.81,0,702,2948,1.03,0,0,0.37,0.05,115.63,2.43,0.39,0.05,410.56,2.43,0
0-com.subsplash.thechurchapp.s_WXRMST.pcap,679,457449,28,6,0,651,28,358,88776,341,370453,4.17,52,1476,247.98,1086.37,0,730,2908,1.05,0.03,0,0.58,0.04,150.39,0.04,0.56,0.04,675.95,0.04,0
0-com.subsplash.thechurchapp.s_WXRMST.pcap,5,1086,4,1,0,652,4,4,997,3,267,0.27,409.5,89,249.25,89,0,730,89,1.33,0,0,0.58,0.04,150.39,0.04,0.56,0.04,675.95,0.04,0
0-com.subsplashconsulting.s_2TV3W8.pcap,4141,2607513,36,0,0,3800,341,2104,339805,2047,2268598,6.68,52,1480,161.5,1108.26,0,2888,2908,1.03,0.04,0,0.28,0.1,29.96,102.13,0.3,0,360,0,0
0-com.subsplashconsulting.s_KHCD9F.pcap,19,5270,8,2,0,11,8,13,2217,12,3587,1.62,89,89,170.54,298.92,0,702,1390,1.08,0,0,0.43,0.12,200.71,0.12,0.43,0.12,397,0.12,0
0-com.subsplashconsulting.s_KHCD9F.pcap,350,202776,36,6,0,314,44,186,46641,163,156059,3.35,89,1122,250.76,957.42,0,702,2948,1.14,0.05,0,0.31,0.03,119.78,0.03,0.39,0.03,403.96,0.03,0
0-com.subsplashconsulting.s_XPVXBN.pcap,14887,9892368,156,0,0,13978,909,6660,875065,8237,9018193,10.31,52,1396,131.39,1094.84,0,5800,2908,0.81,0,0.07,0.36,0.02,49.72,2.41,0.58,0,704.05,0,0
0-com.SugarDaddy.CricketsInsectSoundRingtone.pcap,222,158982,2,0,0,220,2,93,13513,129,145469,10.77,52,1470,145.3,1127.67,0,1470,1470,0.72,0,0,0.71,0.5,146.3,0.5,1.21,0.5,1514.12,0.5,0
0-com.sunny.polandballnsfworld.pcap,5905,5008231,22,8,0,5838,67,2509,195052,3396,4813179,24.68,64,1500,77.74,1417.31,0,1470,1500,0.74,0,0,0.36,0.03,30.11,0.94,0.68,0.02,977.61,0.02,0
