App_Name,Pkg_Name
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/c23c4130ffebf9ffe60136b7099f8603.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/4ed59658844835a222e09c6ca5701bf8.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/d170a7e318976eb799d22eb5aa009b26.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/1b4b6bf1e40d5954b34a815d1438efd9.apk,org.andromedasoftware.main
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/898683c4f39ad83f53f38460e170fd77.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/a1c504f51654200e6d0e424f38700f14.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/3a0baa509a54359d10696d995dfe783e.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/ba9e9627072e3720ef0869328fb2ab6a.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/3131d58ace4f3485dcc2581be3fcfb42.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/3103bd49786d52c920e12303921bd2f1.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/7e0671fc66f9a482000414212bf725e3.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/5678e4c2cfe9c2bd25cde662b026550e.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/766084da85eab06dc639a62ff381b541.apk,com.cgdmk.kxeudznxk
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/822c9b26e833e83790433895fe7e2d3b.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/d79e55074224ca4c4a4947dd18824e03.apk,com.cgdmk.kxeudznxk
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/315a713c65baf5390fcf4232df3d1669.apk,com.cgdmk.kxeudznxk
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/db2e03cef5e8c465215efc1f9a312b00.apk,com.cgdmk.kxeudznxk
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/0f5a6b34e952c5c44aa6f4a5538a6f2b.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/692989b9681f80e9051359d15ec2297f.apk,com.tvone.untoenynh
